"JOUR","146","Clinical trials of targeted alpha therapy for cancer","Allen BJ;","2008 Sep ","DA - 20080910IS - 1574-8871 (Print)LA - engPT - Journal ArticlePT - ReviewRN - 0 (Antibodies, Monoclonal)RN - 0 (Radioisotopes)SB - IM","Alpha Particles;Antibodies,Monoclonal;Australia;Clinical Trials as Topic;Humans;methods;Neoplasms;Prostate;Radiation Oncology;Radioisotopes;radiotherapy;therapeutic use;therapy;Treatment Outcome;","NOT IN FILE","185","191","","Rev Recent Clin Trials","","","3","","","3","","","","","","","","","","Targeted alpha therapy is an advancing experimental therapy that holds promise to deliver high cytotoxicity to targeted cancer cells. Initially thought to be indicated for leukaemia and micrometastases, there is now evidence that solid tumours can also be regressed. Alpha therapy may be molecular or physiological in its targeting. Alpha emitting radioisotopes such as Bi-212, Bi-213, At-211 and Ac-225 are used to label monoclonal antibodies or proteins that target specific cancer cells. Alternatively, radium-233 is used for palliative therapy of breast and prostate cancers as it is a bone seeking element. Progress in the development of clinical trials of alpha therapy is examined for leukaemia, lymphoma, melanoma, glioblastoma multiforme, bone metastases, ovarian cancer, pancreatic cancer and other cancers. Results of past and current trials are reviewed, and the bases of some proposed trials are presented","","","","","","","Centre for Experimental Radiation Oncology, St. George Hospital, Gray St. Kogarah NSW 2217, Australia. barry.allen@sesiahs.health.nsw.gov.au","PM:18782076","","","",""
"JOUR","764","Prognostic and predictive value of intact and cleaved forms of the urokinase plasminogen activator receptor in metastatic prostate cancer","Almasi CE;","2011 Jun 1 ","","<MAJOR DRUG TERM> urokinase receptor ,endogenous compound ,ec;<MAJOR MEDICAL TERM> metastasis;<MINOR DRUG TERM> estrogen ,parenteral drug administration ,pa;<MINOR MEDICAL TERM> adult;Aged;analysis;Article;blood sampling;bone metastasis;CANCER;cancer grading;Cancer Staging;Cancer Survival;clinical assessment;Clinical Trial;concentration;flutamide ,drug combination ,cb;flutamide ,drug therapy ,dt;Human;Immunoassay;IMPACT;maintenance therapy;Major Clinical Study;Male;methods;multivariate analy sis;Multivariate Analysis;Orchiectomy;overall survival;Patients;polyestradiol phosphate ,drug comparison ,cm;polyestradiol phosphate ,drug therapy ,dt;polyestradiol phosphate ,intramuscular drug administration ,im;population;predictive value;Priority Journal;Prognosis;Prostate;Prostate Cancer;prostate cancer ,drug therapy ,dt;prostate specific antigen ,endogenous compound ,ec;PROSTATE-CANCER;protein cleavage;Randomized Controlled Trial;Survival;Survival Analysis;TRIAL;triptorelin ,drug combination ,cb;triptorelin ,drug comparison ,cm;triptorelin ,drug therapy ,dt;","NOT IN FILE","899","907","Prostate,(,Prostate,)","","","","71","","","","CS- Finsen Laboratory, Rigshospitalet, Copenhagen Biocenter, Ole Maaloes vej 5, DK-2200 Copenhagen,Denmark","","<EMBASE/MEDLINE> 2011188633|","","","","","","","AB- BACKGROUND. The purpose of this study was to investigate the prognostic value of different forms of the urokinase receptor, uPAR, in serum from prostate cancer (PC) patients. PATIENTS AND METHODS. The uPAR forms were measured in samples from 131 metastatic PC patients. These constituted a subset of patients included in a randomized clinical trial of treatment with total androgen blockade (TAB) versus polyestradiol phosphate (PEP). Pre-treatment serum levels of intact uPAR (uPAR(I-III)), intact plus cleaved uPAR (uPAR(I-III)+uPAR(II-III) ) and domain I (uPAR(I)) were measured using time-resolved fluorescence immunoassays (TR-FIAs). RESULTS. High serum levels of each of the uPAR forms were significantly associated with short overall survival (OS). The prognostic impact was strongest in the TAB treated patients with all uPAR forms being statistically significant. In multivariate analysis, uPAR(I-III)+uPAR(II-III) was an independent prognostic factor inTABtreated patients (HR=5.2, 95% confidence interval (CI): 2.5-10.6, P<0.0001) but not in PEP treated patients (P=0.40). In the entire study population, OS was similar in the two treatment groups. The survival analysis showed significant interactions between treatment modality and the level of either uPAR(I-III) or uPAR(I-III)+uPAR(II-III). High levels of uPAR(I-III)+uPAR(II-III) were found to be predictive of effect of PEP versus TAB treatment. Patients with uPAR(I-III)+uPAR(II-III) levels above the median had significantly longer OS (median difference 11.3 months), if treated with PEP rather than with TAB (HR=1.8, 95% CI:1.1-3.1, P=0.03). CONCLUSION. uPAR forms are significantly associated with OS. High uPAR(I-III)+ uPAR(II-III) predicts longer OS in patients treated with PEP compared to TAB. uPAR forms are promising prognostic and predictive markers in PC. 2011. (c) 2010 Wiley-Liss, Inc","","","","","","","","","","","",""
"JOUR","690","[Maximal androgen blockade]","Altwein JE;Mohandessi B;","2000 Jan ","DA - 20000302IS - 0340-2592 (Print)IS - 0340-2592 (Linking)LA - gerPT - English AbstractPT - Journal ArticlePT - ReviewRN - 0 (Androgen Antagonists)RN - 0 (Tumor Markers, Biological)RN - EC 3.4.21.77 (Prostate-Specific Antigen)SB - IM","Androgen Antagonists;Apoptosis;blood;Castration;Clinical Trials,Phase III as Topic;Combined Modality Therapy;diagnosis;Flutamide;Humans;Male;mortality;Orchiectomy;Pain;Prognosis;Prostate;Prostate-Specific Antigen;Prostatectomy;Prostatic Neoplasms;Quality of Life;radiotherapy;Registries;Signal Transduction;Survival;Survival Rate;therapeutic use;therapy;Tumor Markers,Biological;","NOT IN FILE","27","35","","Urologe A","","","39","","","1","","","","","","","","","","According to the representative data of the Tumor Registry Munich, 38.1 % of prostate cancer patients received a primary androgen deprivation, whereas 20.5 % had an adjuvant hormonal treatment. Following surgical castration being the most common form of androgen deprivation, 5 alpha-dihydrotestosterone is still present in prostate cancer tissue. Therefore, a maximal androgen blockade (MAB) consisting of a chemical or surgical castration plus a pure or antigonadotropic antiandrogen, has been proposed. Indeed, MAB lowers the dihydrotestosterone-androgen-receptor complex and suppresses the growth-factor dominated signal transduction. This leads to a measurable increase of apoptosis. New is the finding that LHRH as well as LH (for example following surgical castration) are bound by receptors located at the prostate cancer cell. In 30 phase-III trials, MAB has been tested against monotherapy and a cancer-specific survival advantage of 3 to 6 months and a approximately 6-month delay of progression was demonstrated. The most effective form of MAB is the combination of a LHRH agonist - in contrast to surgical castration - with a well-tolerated pure antiandrogen. The quality of life during MAB is low, if a pure antiandrogen such as flutamide is used which leads to rather serious side-effects. At the present time, special indications for MAB are patients with minimal metastases, bone pain at the time of diagnosis, a neoadjuvant or adjuvant application in combination with a radical prostatectomy or radiotherapy and particularly intermittent androgen deprivation which is tested at the present time in at least 5 international studies. An endocrine withdrawal syndrome is observed in approximately 30 % of patients, if, following a PSA-relapse, the antiandrogen is discontinued. Little notice has been given to the use of prognosticators for the decision, whether a MAB is useful or not. Patients with good prognostic factors as defined by Sylvester have a clear advantage, if MAB is compared to monotherapy, whereas patients with a pure prognosis did not benefit. In addition to these prognostic factors up-front, the PSA dynamics under an initial MAB may be employed for the decision, if this form of androgen deprivation is to be continued or not. In essence, in contrast to a general use of MAB a more differential application based on quality-of-life issues and prognosis should be preferred","","","","","","00390027.120 [pii]","Urologische Abteilung, Krankenhaus der Barmherzigen Bruder, Munchen-Nymphenburg","PM:10663193","","","",""
"JOUR","692","The combination of LH-RH analogues with other treatment modalities in prostate cancer","Altwein JE;","2000  ","DA - 20000127IS - 0080-0015 (Print)IS - 0080-0015 (Linking)LA - engPT - Journal ArticlePT - ReviewRN - 0 (Antineoplastic Agents, Hormonal)RN - 33515-09-2 (Gonadotropin-Releasing Hormone)SB - IM","administration & dosage;agonists;analogs & derivatives;Antineoplastic Agents;Antineoplastic Agents,Hormonal;Chemotherapy,Adjuvant;drug therapy;Germany;Gonadotropin-Releasing Hormone;Humans;Male;Prostate;Prostatectomy;Prostatic Neoplasms;Randomized Controlled Trials as Topic;surgery;therapeutic use;therapy;Urology;","NOT IN FILE","71","81","","Recent Results Cancer Res ","","","153","","","","","","","","","","","","","Androgen deprivation is the mainstay of therapy for prostate cancer. LHRH agonists are an essential part of this form of treatment and may be employed as the only endocrine manipulation, or in combination with antiandrogens, i.e., maximal androgen blockade. In patients with bone metastases, maximal androgen blockade prolongs life for 3-6 months. The patient with minimal metastatic spread, however, may benefit much longer from this combination. In addition to being used permanently, maximal androgen blockade may be given intermittently. In locally advanced prostate cancer, LH-RH analogues, alone or together with antiandrogens, are presently being studied in conjunction with radical surgery or definitive irradiation. Whether such a neoadjuvant or adjuvant use postpones the time to progression has not yet been decided. The patient with lymph node metastases seems to benefit from early androgen deprivation in conjunction with radical prostatectomy, if the primary tumor is diploid","","","","","","","Department of Urology, Krankenhaus der Barmherzigen Bruder, Munich, Germany","PM:10626290","","","",""
"JOUR","29","Phase II study of Cilengitide (EMD 121974, NSC 707544) in patients with non-metastatic castration resistant prostate cancer, NCI-6735. A study by the DOD/PCF prostate cancer clinical trials consortium","Alva A;Slovin S;Daignault S;Carducci M;Dipaola R;Pienta K;Agus D;Cooney K;Chen A;Smith DC;Hussain M;","2010 Nov 4 ","DA - 20101104IS - 1573-0646 (Electronic)IS - 0167-6997 (Linking)LA - ENGPT - JOURNAL ARTICLE","methods;secondary;","NOT IN FILE","","","","Invest New Drugs","","","","","","","","","","","","","","","","Background: Integrins mediate invasion and angiogenesis in prostate cancer bone metastases. We conducted a phase II study of Cilengitide, a selective antagonist of alpha(v)beta(3) and alpha(v)beta(5) integrins, in non-metastatic castration resistant prostate cancer with rising PSA. Methods: Patients were observed for 4 weeks with PSA monitoring, and then treated with 2,000 mg IV of cilengitide twice weekly until toxicity/progression. PSA, circulating tumor cells (CTCs) and circulating endothelial cells (CECs) were monitored each cycle with imaging performed every three cycles. Primary end point was PSA decline by >/=50%. Secondary endpoints were safety, PSA slope, time to progression (TTP), overall survival (OS), CTCs, CECs and gene expression. Results: 16 pts were enrolled; 13 were eligible with median age 65.5 years, baseline PSA 8.4 ng/mL and median Gleason sum 7. Median of three cycles was administered. Treatment was well tolerated with two grade three toxicities and no grade four toxicities. There were no PSA responses; 11 patients progressed by PSA after three cycles. Median TTP was 1.8 months and median OS has not been reached. Median pre- and on-treatment PSA slopes were 1.1 and 1.8 ng/mL/month. Baseline CTCs were detected in 1/9 patients. CTC increased (0 to 1; 2 pts), remained at 0 (2 pts) or decreased (23 to 0; 1 patient) at progression. Baseline median CEC was 26 (0-61) and at progression, 47 (15-148). Low cell counts precluded gene expression studies. Conclusions: Cilengitide was well tolerated but had no detectable clinical activity. CTCs are of questionable utility in non-metastatic prostate cancer","","","","","","10.1007/s10637-010-9573-5 [doi]","University of Michigan Comprehensive Cancer Center, 7314 Cancer Center, 1500 East Medical Center Drive, Ann Arbor, MI, 48109-5946, USA","PM:21049281","","","",""
"JOUR","137","Bone-targeted therapy: phase II study of strontium-89 in combination with alternating weekly chemohormonal therapies for patients with advanced androgen-independent prostate cancer","Amato RJ;Hernandez-McClain J;Henary H;","2008 Dec ","DA - 20081208IS - 1537-453X (Electronic)IS - 0277-3732 (Linking)LA - engPT - Clinical Trial, Phase IIPT - Journal ArticleRN - 0 (Antifungal Agents)RN - 0 (Strontium Radioisotopes)RN - 23214-92-8 (Doxorubicin)RN - 2998-57-4 (Estramustine)RN - 33069-62-4 (Paclitaxel)RN - 65277-42-1 (Ketoconazole)RN - EC 3.4.21.77 (Prostate-Specific Antigen)SB - IM","Adenocarcinoma;administration & dosage;Aged;Aged,80 and over;Antifungal Agents;Antineoplastic Combined Chemotherapy Protocols;blood;Bone Neoplasms;Combined Modality Therapy;Disease Progression;Doxorubicin;drug therapy;Estramustine;Humans;Ketoconazole;Male;methods;Middle Aged;Paclitaxel;pathology;Prostate;Prostate-Specific Antigen;Prostatic Neoplasms;Radioisotopes;radiotherapy;secondary;Strontium Radioisotopes;Survival Rate;therapeutic use;therapy;toxicity;Treatment Outcome;","NOT IN FILE","532","538","","Am J Clin Oncol","","","31","","","6","","","","","","","","","","OBJECTIVES: Bone-targeted therapy that combines strontium-89 (Sr-89) with alternating weekly chemohormonal therapy may improve clinical outcomes in patients with metastatic hormone-refractory prostate cancer. This phase II study investigated the addition of Sr-89 to an alternating weekly regimen of doxorubicin and ketoconazole with paclitaxel and estramustine in patients with progressive prostate cancer and bone involvement. METHODS: Twenty-nine patients with progressive adenocarcinoma of the prostate and osteoblastic bone metastases who failed conventional hormonal therapy were registered for the study. Of those, 27 were treated with Sr-89 on day 1 of week 1. On weeks 1, 3, and 5, patients received doxorubicin (20 mg/m on day 1) and oral ketoconazole (400 mg 3 times a day for 7 days). On weeks 2, 4, and 6, patients received paclitaxel (100 mg/m(2)) and oral estramustine (280 mg 3 times a day for 7 days). No treatment was given during weeks 7 and 8. Cycles were repeated every 8 weeks. RESULTS: A > or =50% reduction in prostate-specific antigen level was maintained for at least 8 weeks in 77.7% of the patients (21 patients) at 16 weeks and in 66.6% (18 patients) at 32 weeks. The median progression-free survival was 11.27 months (range, 1.83-29.53), and the median overall survival was 22.67 months (1.83-57.73+). Two patients died during study because of disease progression. Overall, the chemotherapy combined with Sr-89 was well tolerated. CONCLUSIONS: Our results demonstrate that the combination of alternating weekly chemohormonal therapies with Sr-89 demonstrates a prolonged progression-free and overall survival with acceptable toxicity. Further investigation of combination therapies with Sr-89 is warranted","","","","","","10.1097/COC.0b013e318172aa92 [doi];00000421-200812000-00002 [pii]","The Methodist Hospital, The Methodist Hospital Research Institute, Genitourinary Oncology Program, Houston, TX 77030, USA. ramato@tmhs.org","PM:19060583","","","",""
"JOUR","734","Vaccination of prostate cancer patients with modified vaccinia ankara delivering the tumor antigen 5T4 (TroVax): a phase 2 trial","Amato RJ;Drury N;Naylor S;Jac J;Saxena S;Cao A;Hernandez MJ;Harrop R;","2008  ","","Add on Therapy;Adult;Ae .Adverse Drug Reaction;Aged;Antibody Response;Article;Body Temperature;Bone Pain;Cancer Antibody;Cancer Growth;Cancer Immunization;Cb .Drug Combination;Cellular Immunity;Clinical Article;Clinical Trial;Combination Chemotherapy;Computer Assisted Tomography;Controlled Clinical Trial;Controlled Study;Ct .Clinical Trial;Drug Efficacy;Drug Potentiation;Drug Safety;Drug Tolerability;Ec .Endogenous Compound;Gamma Interferon;Granulocyte Macrophage Colony Stimulating Factor;Human;Human Cell;Humoral Immunity;Im .Intramuscular Drug Administration;Immune Response;Injection Site Irritation;It .Drug Interaction;Male;Metastasis;Modified Vaccinia Virus Ankara 5t4 Vaccine;Monotherapy;Multiple Cycle Treatment;Myalgia;Open Study;Phase 2 Clinical Trial;Priority Journal;Prostate;Prostate Cancer;Prostate Specific Antigen;Prostate-Specific Antigen;Protein Blood Level;Quantitative Analysis;Safety;Si .Side Effect;Side Effect;Treatment Response;Tumor Antigen;Tumor Volume;","NOT IN FILE","577","585","","Journal of Immunotherapy","","","31","","","","","","","","","","","","","The attenuated vaccinia virus, modified vaccinia Ankara, has been engineered to deliver the tumor antigen 5T4 (TroVax). TroVax has been evaluated in an open-label phase 2 trial in hormone refractory prostate cancer patients in which the vaccine was administered either alone or in combination with granulocyte macrophage-colony stimulating factor (GM-CSF). The comparative safety and immunologic and clinical efficacy of TroVax alone or in combination with GM-CSF was determined. Twenty-seven patients with metastatic hormone refractory prostate cancer were treated with TroVax alone (n=14) or TroVax+GM-CSF (n=13). 5T4-specific cellular and humoral responses were monitored throughout the study. Clinical responses were assessed by quantifying prostate-specific antigen concentrations and measuring changes in tumor burden by computer-assisted tomography scan. TroVax was well tolerated in all patients with no serious adverse events attributed to vaccination. Of 24 immunologically evaluable patients, all mounted 5T4-specific antibody responses. Periods of disease stabilization from 2 to >10 months were observed. Time to progression was significantly greater in patients who mounted 5T4-specific cellular responses compared with those who did not (5.6 vs. 2.3 mo, respectively). There were no objective clinical responses seen in this study. In this study, the combination of GM-CSF with TroVax showed similar clinical and immunologic responses to TroVax alone. The high frequency of 5T4-specific immune responses and relationship with enhanced time to progression is encouraging and warrants further investigation. copyright 2008 by Lippincott Williams & Wilkins. Copyright © 2011 Elsevier B. V., Amsterdam. All Rights Reserved","","","","","","","","","","","",""
"JOUR","662","Post-treatment follow-up of prostate cancer. American College of Radiology. ACR Appropriateness Criteria","Amis ES;Bigongiari LR;Bluth EI;Bush WH;Choyke PL;Fritzsche PJ;Holder LE;Newhouse JH;Sandler CM;Segal AJ;Resnick MI;Rutsky EA;","2000 Jun ","DA - 20001103IS - 0033-8419 (Print)IS - 0033-8419 (Linking)LA - engPT - Journal ArticleSB - AIMSB - IM","Bone and Bones;Bone Neoplasms;diagnosis;Diagnosis,Differential;Diagnostic Imaging;Follow-Up Studies;Humans;Male;Neoplasm Recurrence,Local;pathology;Predictive Value of Tests;Prostate;Prostatic Neoplasms;secondary;therapy;","NOT IN FILE","773","778","","Radiology","","","215 Suppl","","","","","","","","","","","","","","","","","","","","Montefiore Medical Center, Bronx, NY, USA","PM:11037499","","","",""
"JOUR","1054","Biochemical failure: Role for early hormonal therapy","Amling CL;","2004 Dec 1 ","","<MAJOR DRUG TERM> hormone ,adverse drug reaction ,ae;<MAJOR MEDICAL TERM> prostate cancer ,diagnosis ,di;<MINOR MEDICAL TERM> advanced cancer ,diagnosis ,di;advanced cancer ,disease management ,dm;advanced cancer ,drug therapy ,dt;advanced cancer ,radiotherapy ,rt;advanced cancer ,surgery ,su;bone metastasis ,prevention ,pc;bone metastasis ,side effect ,si;Cancer Hormone Therapy;Cancer Radiotherapy;cancer recurrence ,diagnosis ,di;cancer recurrence ,disease management ,dm;cancer recurrence ,drug therapy ,dt;cancer recurrence ,radiotherapy ,rt;cancer recurrence ,surgery ,su;cancer risk;Cancer Survival;Clinical Trial;conference paper;hormonal therapy;hormone ,drug therapy ,dt;Human;pathologic fracture ,prevention ,pc;pathologic fracture ,side effect ,si;Priority Journal;prostate cancer ,disease management ,dm;prostate cancer ,drug therapy ,dt;prostate cancer ,radiotherapy ,rt;prostate cancer ,surgery ,su;prostate specific antigen ,endogenous compound ,ec;Prostatectomy;Quality of Life;Radiation Dose;reference value;Salvage Therapy;spinal cord compression ,prevention ,pc;spinal cord compression ,side effect ,si;therapy;Treatment Outcome;ureter obstruction ,prevention ,pc;ureter obstruction ,side effect ,si;","NOT IN FILE","9","10","BJU International, Supplement,(,BJU Int Suppl ,)","","","","94","","","","CS- Naval Medical Center, San Diego, CA,United States","","<EMBASE/MEDLINE> 2005015270|","","","","","","","","","","","","","","","","","","",""
"JOUR","1055","Advanced prostate cancer treatment guidelines: A United States perspective","Amling CL;","2004 Dec 1 ","","<MAJOR DRUG TERM> antiandrogen ,drug combination ,cb;<MAJOR MEDICAL TERM> prostate cancer ,diagnosis ,di;<MINOR MEDICAL TERM> bone metastasis ,drug therapy ,dt;antiandrogen ,drug therapy ,dt;CANCER;cancer adjuvant therapy;Cancer Growth;Cancer Hormone Therapy;cancer recurrence;cancer risk;cancer screening;Clinical Trial;conference paper;Cost Benefit Analysis;gonadorelin agonist ,drug combination ,cb;gonadorelin agonist ,drug therapy ,dt;high risk patient;Human;intensity modulated radiation therapy;nomogram;Priority Journal;Prognosis;pros tatectomy;Prostate;Prostate Cancer;prostate cancer ,disease management ,dm;prostate cancer ,drug therapy ,dt;prostate cancer ,radiotherapy ,rt;prostate cancer ,surgery ,su;prostate specific antigen ,endogenous compound ,ec;PROSTATE-CANCER;Radiation Dose;Salvage Therapy;Treatment Outcome;tumor biopsy;United States;","NOT IN FILE","7","8","BJU International, Supplement,(,BJU Int Suppl ,)","","","","94","","","","CS- Naval Medical Center, San Diego, CA,United States","","<EMBASE/MEDLINE> 2005015269|","","","","","","","","","","","","","","","","","","",""
"JOUR","962","Peroxisome proliferator-activated receptor gamma regulates E-cadherin expression and inhibits growth and invasion of prostate cancer","Annicotte J;","2006 Oct 1 ","","<MAJOR DRUG TERM> peroxisome proliferator activated receptor gamma;<MAJOR MEDICAL TERM> prostate cancer ,drug therapy ,dt;<MANUFACTURER NAME> Sigma United States^Takeda Pharmaceutical Industries Japan;<MINOR DRUG TERM> histone deacetylase inhibitor ,drug combination ,cb;<MINOR MEDICAL TERM> animal experiment;agonists;animal model;animal tissue;Article;ASSOCIATION;bone metastasis;CANCER;cancer cell;cancer inhibition;cancer invasion;cancer therapy;cell growth;cell invasion;cell m igration;cell migration;Clinical Trial;Controlled Study;gene expression regulation;gene overexpression;gene targeting;histone deacetylase inhibitor ,drug therapy ,dt;Human;Human Cell;ligand;Ligands;Male;Mice;mouse;nonhuman;peroxisome proliferator activated receptor gamma agonist ,drug combination ,cb;peroxisome proliferator activated receptor gamma agonist ,drug therapy ,dt;pioglitazone ,drug combination ,cb;pioglitazone ,drug therapy ,dt;Priority Journal;Prostate;Prostate Cancer;prostate cancer ,prevention ,pc;PROSTATE-CANCER;protein expression;protein function;protein protein interaction;therapy;translation regulation;TRIAL;tumor growth;tumor growth ,drug therapy ,dt;tumor growth ,prevention ,pc;upregul ation;uvomorulin;valproic acid ,drug combination ,cb;valproic acid ,drug therapy ,dt;xenograft;","NOT IN FILE","7561","7574","Molecular and Cellular Biology,(,Mol Cell Biol ,)","","","","26","","","","CS- INSERM, U540, Equipe Avenir, Montpellier F-34090,France","","<EMBASE/MEDLINE> 2006501086|","","","","","","","AB- Peroxisome proliferator-activated receptor gamma (PPARgamma) might not be permissive to ligand activation in prostate cancer cells. Association of PPARgamma with repressing factors or posttranslational modifications in PPARy protein could explain the lack of effect of PPARgamma ligands in a recent randomized clinical trial. Using cells and prostate cancer xenograft mouse models, we demonstrate in this study that a combination treatment using the PPARgamma agonist pioglitazone and the histone deacetylase inhibitor valproic acid is more efficient at inhibiting prostate tumor growth than each ind ividual therapy. We show that the combination treatment impairs the bone-invasive potential of prostate cancer cells in mice. In addition, we demonstrate that expression of E-cadherin, a protein involved in the control of cell migration and invasion, is highly up-regulated in the presence of valproic acid and pioglitazone. We show that E-cadherin expression responds only to the combination treatment and not to single PPARgamma agonists, defining a new class of PPARgamma target genes. These results open up new therapeutic perspectives in the treatment of prostate cancer. Copyright (c) 2006, American Society for Microbiology. All Rights Reserved","","","","","","","","","","","",""
"JOUR","511","A comparison of lycopene and orchidectomy vs orchidectomy alone in the management of advanced prostate cancer","Ansari MS;Gupta NP;","2003 Sep ","DA - 20030821IS - 1464-4096 (Print)IS - 1464-4096 (Linking)LA - engPT - Clinical TrialPT - Comparative StudyPT - Journal ArticlePT - Randomized Controlled TrialRN - 0 (Anticarcinogenic Agents)RN - 36-88-4 (Carotenoids)RN - 502-65-8 (lycopene)SB - IM","Adult;Aged;Anticarcinogenic Agents;Carotenoids;Combined Modality Therapy;drug therapy;Follow-Up Studies;Humans;Male;methods;Middle Aged;Neoplasm Metastasis;Orchiectomy;Pain;physiology;physiopathology;Prostate;Prostate-Specific Antigen;Prostatic Neoplasms;secondary;surgery;Survival;Survival Analysis;therapeutic use;Urinary Retention;Urination;Urology;","NOT IN FILE","375","378","","BJU Int","","","92","","","4","","","","","","","","","","OBJECTIVE: To compare the efficacy of lycopene plus orchidectomy with orchidectomy alone in the management of advanced prostate cancer. PATIENTS AND METHODS: Fifty-four patients with histologically confirmed metastatic prostatic cancer (M1b or D2) and a performance status of 0-2 (World Health Organization) were entered into the trial between March 2000 and June 2002. The trial comprised two treatment arms, i.e. patients were randomized to orchidectomy alone or orchidectomy plus lycopene (OL), each of 27 patients. Lycopene was started on the day of orchidectomy at 2 mg twice daily. Patients were evaluated clinically before and every 3 months after the intervention, with measurements of prostate-specific antigen (PSA), a bone scan and uroflowmetry, with the clinical response assessed as the change in these variables. RESULTS: At 6 months there was a significant reduction in PSA level in both treatments, but more marked in the OL group (mean 9.1 and 26.4 ng/mL, P = 0.9). After 2 years these changes were more consistent in the OL group (mean 3.01 and 9.02 ng/mL; P < 0.001). Eleven (40%) patients in orchidectomy and 21 (78%) in the OL group had a complete PSA response (P < 0.05), with a partial response in nine (33%) and four (15%), and progression in seven (25%) and two (7%), respectively (P < 0.05). Bone scans showed that in the orchidectomy arm only four (15%) patients had a complete response, vs eight (30%) in the OL group (P < 0.02), with a partial response in 19 (70%) and 17 (63%), and progression in four (15%) and two (7%), respectively (P < 0.02). There was a significant improvement in peak flow rate in the OL group, with a mean difference of +1.17 mL/s (P < 0.04). Of the 54 patients who entered the trial, 19 (35%) died, 12 (22%) in orchidectomy and seven (13%) in OL group (P < 0.001). CONCLUSION: Adding lycopene to orchidectomy produced a more reliable and consistent decrease in serum PSA level; it not only shrinks the primary tumour but also diminishes the secondary tumours, providing better relief from bone pain and lower urinary tract symptoms, and improving survival compared with orchidectomy alone","","","","","","4370 [pii]","Department of Urology, All India Institute of Medical Science, New Delhi, India","PM:12930422","","","",""
"JOUR","401","Combined androgen blockade in the management of advanced prostate cancer: a sensible or ostensible approach","Ansari MS;Gupta NP;Hemal AK;Dogra PN;Seth A;","2004 Dec ","DA - 20050124IS - 0919-8172 (Print)IS - 0919-8172 (Linking)LA - engPT - Clinical TrialPT - Comparative StudyPT - Journal ArticlePT - Randomized Controlled TrialRN - 0 (Antineoplastic Agents, Hormonal)RN - 13311-84-7 (Flutamide)RN - EC 3.4.21.77 (Prostate-Specific Antigen)SB - IM","Aged;Aged,80 and over;Antineoplastic Agents;Antineoplastic Agents,Hormonal;blood;Carcinoma;Combined Modality Therapy;Flutamide;Follow-Up Studies;Humans;Male;methods;Middle Aged;mortality;Orchiectomy;Prospective Studies;Prostate;Prostate-Specific Antigen;Prostatic Neoplasms;Survival;Survival Rate;therapeutic use;therapy;Treatment Outcome;Urology;","NOT IN FILE","1092","1096","","Int J Urol","","","11","","","12","","","","","","","","","","BACKGROUND: To compare the efficacy of orchiectomy alone and orchiectomy plus flutamide in treating patients with advanced carcinoma prostate. MATERIALS AND METHODS: The study was initiated on 1 July 1997 and closed after enrolling 100 patients on 30 June 2000. Patients were prospectively randomized to orchiectomy alone (O) and orchiectomy plus flutamide (OF). A complete response (CR) was defined as the normalization of bone scans and serum prostate-specific antigen (PSA) levels returning to normal (< 4 ng/mL). A partial response (PR) was defined as a 50% reduction in metastasis mass compared to the initial study or a decrease in the PSA level of 50% of the initial value. Progressive disease (PD) was defined as the development of any new hot spot on bone scan or any increase in previously existing PSA level by 25%. RESULTS: A total of 100 patients were entered in the study. The maximum percentage change in PSA levels in both groups was found in the first 3 months after orchiectomy, that is, 95% and 97% for the O and OF groups, respectively. In more than 80% of the patients this decrease in PSA was maintained for 3 years. The mean percentage change at 3 years in the O and OF groups was 70% and 75% (P = 0.95), respectively, and the overall response rate (CR + PR) was 88.50% and 86.53% in the two groups, respectively (P = 0.85). The follow-up period ranged between 3 and 5 years (mean, 3.5 years). The mean time to progression was 27 and 29 months in the O and OF groups, respectively. The overall survival rate at 3 and 5 years in two treatment groups was 45.83% and 48.07%, 20.83% and 23.07% in the O and OF groups, respectively (P = 0.75). CONCLUSIONS: Maximum percentage decrease in PSA is seen within the first 3 months of therapy. Orchiectomy alone is as effective as combination therapy in decreasing serum PSA. Overall survival at 3 and 5 years in the orchiectomy only group was as good as that of combination therapy. These data suggest that the routine addition of flutamide to orchiectomy is not advisable","","","","","","IJU953 [pii];10.1111/j.1442-2042.2004.00953.x [doi]","Department of Urology, All India Institute of Medical Science, New Delhi, India","PM:15663681","","","",""
